round,year.month.spp,model.spp.gr,model.spp.gr.sample,model.spp.bins5lfm_gr,individual.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,individual.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,individual.bins10lfm_gr_nodate,spp,individual,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,sample,lfm.NAs.imputed,temp.change,gr,precip.2month,precip.2mo,season,prop.ignite,bins5lfm_gr,prop.ignite.bins5,prop.ignite.bins5_nodate,bins10lfm_gr,prop.ignite.bins10_nodate,hydration,bins20lfm_gr,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,flam.index,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
6,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,60]_2.2.4","2020_September_EPI_ADFA_(50,55]","2020_September_EPI_ADFA_(50,55]_2.2.4","EPI_ADFA_(50,55]","EPI_ADFA_(50,55]_2.2.4","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_2.2.4",ADFA,2020_September_ADFA_2.2.4,EPI,-8.755,50.0950209,0,13,11,20,31,21,186,145,1,295.8,426.3,286.4,100,0.5493,1,2020_September,2020,September,0.2631,0.3949,0.1318,Painted Caves,50.0950209,2.2.4,50.0950209,130.5,"(50,60]",2020_September,0.01,Dry,93,"(50,55]",100,96,"(50,60]",94,dry,"(40,60]",0.6662446188908585,0.500950209,1.996206373292868,0.36596816915674857,0.18333183084325144,0.18333183084325144,0.36596816915674857,31,20,186,NA,145,13,NA,286.4,0.5045222641509434,35.52221503294715,508.24092277909,57.382039668606936,396.2093215213336,30.057258874032204,84.70682046318167,54.649561589149464,15.870038206657195,50.0950209,0.4660303690129768,-4.949377282299269,-1.363104557576623,-1.4335522472805917,-1.1153397710945847,0.5849359517783789,0.0028734484328741946,0.0048937362399994015
6,2020_September_ADFA,"2020_September_EPI_ADFA_(90,100]","2020_September_EPI_ADFA_(90,100]_2.3.4","2020_September_EPI_ADFA_(95,100]","2020_September_EPI_ADFA_(95,100]_2.3.4","EPI_ADFA_(95,100]","EPI_ADFA_(95,100]_2.3.4","EPI_ADFA_(90,100]","EPI_ADFA_(90,100]_2.3.4",ADFA,2020_September_ADFA_2.3.4,EPI,-2.371,95.2844695,0,10,16,49,65,7,190,134,1,272.6,278.9,279.7,50,0.5049,1,2020_September,2020,September,0.1951,0.381,0.1859,Painted Caves,95.2844695,2.3.4,95.2844695,6.2999999999999545,"(90,100]",2020_September,0.01,Dry,91,"(95,100]",75,86,"(90,100]",95,hydrated,"(80,100]",0.5120734908136483,0.952844695,1.0494889725658956,0.258545905511811,0.246354094488189,0.246354094488189,0.258545905511811,65,49,190,7,134,10,278.9,279.7,0.5045222641509434,38.6778509611446,734.8791682617474,27.07449567280122,518.2832028793376,61.88456153783136,251.4060312474399,189.52146970960857,13.972782568973674,95.2844695,-3.7878934582202555,-0.9568645069177514,-1.392957095658707,0.34792501539309134,0.5732576668331545,1.2698910512655486,0.01593831500323543,0.022094758875315798
6,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,60]_2.4.4","2020_September_EPI_ADFA_(55,60]","2020_September_EPI_ADFA_(55,60]_2.4.4","EPI_ADFA_(55,60]","EPI_ADFA_(55,60]_2.4.4","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_2.4.4",ADFA,2020_September_ADFA_2.4.4,EPI,-7.946,59.27409262,0,8,8,27,35,13,158,118,1,278.4,310,268.5,NA,0.5483,1,2020_September,2020,September,0.3995,0.6363,0.2368,Painted Caves,59.27409262,2.4.4,59.27409262,31.600000000000023,"(50,60]",2020_September,0.01,Dry,93,"(55,60]",88,93,"(50,60]",94,dry,"(40,60]",0.6278484991356279,0.5927409262,1.6870777027027026,0.3442493320760648,0.20405066792393525,0.20405066792393525,0.3442493320760648,35,27,158,13,118,8,310,268.5,0.5045222641509434,23.23897028864048,458.9696632006495,37.76332671904078,342.7748117574471,23.23897028864048,101.6704950128021,78.43152472416162,15.441155593291002,59.27409262,-0.4866954925478845,-1.5041439667122167,-1.4400943667342896,0.4704684325562731,-1.1636093531520395,0.2652554265824611,0.011305521293628176,-0.0017846251743099846
6,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,80]_2.5.4","2020_September_EPI_ADFA_(75,80]","2020_September_EPI_ADFA_(75,80]_2.5.4","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_2.5.4","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_2.5.4",ADFA,2020_September_ADFA_2.5.4,EPI,-3.05,75.8322237,0,10.5,12,29,41,11,141,101,1,279.2,275.6,268.7,100,0.5264,1,2020_September,2020,September,0.3004,0.5282,0.2278,Painted Caves,75.8322237,2.5.4,75.8322237,-3.599999999999966,"(70,80]",2020_September,0.01,Dry,88,"(75,80]",93,97,"(70,80]",89,moderate,"(60,80]",0.568723968193866,0.758322237,1.318700614574188,0.29937629685725103,0.22702370314274897,0.22702370314274897,0.29937629685725103,41,29,141,11,101,10.5,275.6,268.7,0.5045222641509434,35.07291696178145,470.9791706296367,36.74305586472343,337.36805839427876,40.08333367060738,136.95139004124186,96.86805637063448,15.202284323791623,75.8322237,-0.4830304436823899,-0.4544118185816958,-0.9315520916127753,0.9064397061816517,-0.34963873985050314,0.9225357893838566,0.015942922912548355,0.006018279326599106
7,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,70]_1.1.4","2020_September_EPI_ADFA_(65,70]","2020_September_EPI_ADFA_(65,70]_1.1.4","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_1.1.4","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.1.4",ADFA,2020_September_ADFA_1.1.4,EPI,-5.122,68.67623604,0,4.5,23,5,28,16,127,106,1,276.5,311.8,271,100,0.4826,1,2020_September,2020,September,0.3135,0.5288,0.2153,St. Marys,68.67623604,1.1.4,68.67623604,35.30000000000001,"(60,70]",2020_September,0.01,Dry,94,"(65,70]",94,91,"(60,70]",94,moderate,"(60,80]",0.5928517397881996,0.6867623604,1.4561077566186718,0.2861102496217851,0.19648975037821487,0.19648975037821487,0.2861102496217851,28,5,127,16,106,4.5,311.8,271,0.5045222641509434,15.728202697906282,443.88483169646616,55.92249848144456,370.4865524395702,80.38859156707655,97.86437234252796,17.475780775451422,15.453804477406436,68.67623604,0.8240626456119355,-1.7973109658261075,1.1972037007801108,1.1322018596701977,-2.085414828546065,-0.11619918654195256,0.01211413414016594,-0.01386351815037
7,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,80]_1.2.4","2020_September_EPI_ADFA_(75,80]","2020_September_EPI_ADFA_(75,80]_1.2.4","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_1.2.4","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_1.2.4",ADFA,2020_September_ADFA_1.2.4,EPI,-3.13,78.9893617,0,12,11,19,30,8,104,77,1,273.8,306,257.1,50,0.5071,1,2020_September,2020,September,0.2632,0.4711,0.2079,St. Marys,78.9893617,1.2.4,78.9893617,32.19999999999999,"(70,80]",2020_September,0.01,Dry,88,"(75,80]",93,97,"(70,80]",89,moderate,"(60,80]",0.5586924219910846,0.789893617,1.265993265993266,0.283312927191679,0.223787072808321,0.223787072808321,0.283312927191679,30,19,104,8,77,12,306,257.1,0.5045222641509434,42.35599172600143,367.0852616253457,28.237327817334283,271.7842802418425,38.82632574883464,105.88997931500356,67.06365356616892,15.87639798196289,78.9893617,1.2909353646852917,0.3296879530745621,-0.36727214146772597,0.21145938479426968,-0.021137982452061155,0.10354093189391057,0.004726207051243449,-9.155693539161653e-4
7,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,80]_1.3.4","2020_September_EPI_ADFA_(70,75]","2020_September_EPI_ADFA_(70,75]_1.3.4","EPI_ADFA_(70,75]","EPI_ADFA_(70,75]_1.3.4","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_1.3.4",ADFA,2020_September_ADFA_1.3.4,EPI,-5.79,74.72252059,0,4,5,26,31,2,77,49,1,279.2,302.3,261.7,NA,0.4462,1,2020_September,2020,September,0.2793,0.488,0.2087,St. Marys,74.72252059,1.3.4,74.72252059,23.100000000000023,"(70,80]",2020_September,0.01,Dry,88,"(70,75]",82,78,"(70,80]",89,moderate,"(60,80]",0.5723360655737705,0.7472252059,1.338284619070436,0.25537635245901635,0.19082364754098363,0.19082364754098363,0.25537635245901635,31,26,77,2,49,4,302.3,261.7,0.5045222641509434,15.6631573811907,301.515779587921,7.83157869059535,191.87367791958607,19.578946726488375,121.38946970422792,101.81052297773957,15.391965258408884,74.72252059,0.7838385465906078,2.7185709625222283,-0.4208407380418543,-0.42698107730584406,-1.1228056766850432,-0.8944974741526293,0.009315631726368867,-0.007776840303314931
7,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,80]_1.4.4","2020_September_EPI_ADFA_(75,80]","2020_September_EPI_ADFA_(75,80]_1.4.4","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_1.4.4","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_1.4.4",ADFA,2020_September_ADFA_1.4.4,EPI,-3.502,75.35528596,0,14.5,26,9,35,8,93,76,1,282.4,382.8,255.6,100,0.5523,1,2020_September,2020,September,0.2885,0.5059,0.2174,St. Marys,75.35528596,1.4.4,75.35528596,100.40000000000003,"(70,80]",2020_September,0.01,Dry,88,"(75,80]",93,97,"(70,80]",89,moderate,"(60,80]",0.5702708045068194,0.7535528596000001,1.327046918123275,0.31496056532911637,0.23733943467088364,0.23733943467088364,0.31496056532911637,35,9,93,8,76,14.5,382.8,255.6,0.5045222641509434,46.03750944137499,295.2750605550258,25.40000520903448,241.30004948582751,82.55001692936206,111.12502278952584,28.575005860163788,15.62624403090588,75.35528596,1.776459646120702,-0.8032148996536368,1.755103043041187,-1.2737056093479246,0.7044056021609608,0.010722995307274469,-0.004817975142174742,0.005788066402651125
7,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,70]_1.5.4","2020_September_EPI_ADFA_(65,70]","2020_September_EPI_ADFA_(65,70]_1.5.4","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_1.5.4","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.5.4",ADFA,2020_September_ADFA_1.5.4,EPI,-4.49,66.2668227,0,10,18,20,38,4,100,76,1,276.9,300.1,260.6,12.5,0.4801,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,66.2668227,1.5.4,66.2668227,23.200000000000045,"(60,70]",2020_September,0.01,Dry,94,"(65,70]",94,91,"(60,70]",94,moderate,"(60,80]",0.6014428998768255,0.662668227,1.5090507726269315,0.28875273623086395,0.19134726376913608,0.19134726376913608,0.28875273623086395,38,20,100,4,76,10,300.1,260.6,0.5045222641509434,34.63170645768284,346.3170645768284,13.852682583073134,263.20096907838956,62.337071623829104,131.60048453919478,69.26341291536568,15.351771639044047,66.2668227,0.38297876863122715,0.9342874503012413,0.5795506955205424,0.16047022865463254,0.2891622520178764,-0.2161097487561282,0.002388408008469784,2.561877938564476e-4
7,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,70]_1.5.4","2020_September_EPI_ADFA_(65,70]","2020_September_EPI_ADFA_(65,70]_1.5.4","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_1.5.4","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.5.4",ADFA,2020_September_ADFA_1.5.4,EPI,-4.49,66.2668227,0,18,13,18,31,5,97,74,1,280.1,337.6,302,NA,0.4973,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,66.2668227,1.5.4,66.2668227,57.5,"(60,70]",2020_September,0.01,Dry,94,"(65,70]",94,91,"(60,70]",94,moderate,"(60,80]",0.6014428998768255,0.662668227,1.5090507726269315,0.29909755410874533,0.19820244589125469,0.19820244589125469,0.29909755410874533,31,18,97,5,74,18,337.6,302,0.5045222641509434,60.18103375548031,324.30890412675495,16.71695382096675,247.41091655030792,43.46407993451355,103.64511368999386,60.18103375548031,16.16948007594654,66.2668227,1.821051577679548,0.19355863939165716,-0.19158883195637338,-0.6192435203413654,1.5029492947950622,0.083870318272151,-0.0074793431338156125,0.006187097047008036
7,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,70]_1.6.4","2020_September_EPI_ADFA_(65,70]","2020_September_EPI_ADFA_(65,70]_1.6.4","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_1.6.4","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.6.4",ADFA,2020_September_ADFA_1.6.4,EPI,-4.884,69.43425877,0,11.5,13,6,19,17,152,129,1,278.8,253.8,261.8,100,0.4912,1,2020_September,2020,September,0.3818,0.6469,0.2651,St. Marys,69.43425877,1.6.4,69.43425877,-25,"(60,70]",2020_September,0.01,Dry,94,"(65,70]",94,91,"(60,70]",94,moderate,"(60,80]",0.5901994125830885,0.6943425877,1.4402112410411163,0.2899059514608131,0.20129404853918692,0.20129404853918692,0.2899059514608131,19,6,152,NA,129,11.5,253.8,261.8,0.5045222641509434,39.66803696872179,524.3079668909315,58.63970682332787,444.9718929534879,44.842128747250726,65.53849586136644,20.69636711411572,16.59684180597147,69.43425877,1.2157250915030355,-2.435008247092018,-0.7907696316521049,2.776448901227425,-0.9258636922564785,0.19499859158420363,0.004316303018336449,-0.01671640590832628
7,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,60]_2.1.4","2020_September_EPI_ADFA_(55,60]","2020_September_EPI_ADFA_(55,60]_2.1.4","EPI_ADFA_(55,60]","EPI_ADFA_(55,60]_2.1.4","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_2.1.4",ADFA,2020_September_ADFA_2.1.4,EPI,-6.792,56.727629,0,13,22,22,44,7,112,83,1,291.3,379.8,290.5,NA,0.52,1,2020_September,2020,September,0.30620000000000003,0.4799,0.1737,Painted Caves,56.727629,2.1.4,56.727629,88.5,"(50,60]",2020_September,0.01,Dry,93,"(55,60]",88,93,"(50,60]",94,dry,"(40,60]",0.638049593665347,0.56727629,1.7628094415659186,0.3317857887059804,0.1882142112940196,0.1882142112940196,0.3317857887059804,44,22,112,7,83,13,379.8,290.5,0.5045222641509434,39.18190725016329,337.56720092448376,21.097950057780235,250.16140782796563,66.30784303873789,132.61568607747577,66.30784303873789,14.962742962545372,56.727629,0.4069628370604777,-0.5981558017993234,0.9027708938933751,-1.6166905617350475,0.6080282991126404,0.2882046249311182,9.915796600797955e-4,0.01281378084656137
7,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,70]_2.2.4","2020_September_EPI_ADFA_(65,70]","2020_September_EPI_ADFA_(65,70]_2.2.4","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_2.2.4","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_2.2.4",ADFA,2020_September_ADFA_2.2.4,EPI,-4.973,68.28163123,0,5,18,19,37,15,143,109,1,269.5,343.5,271,NA,0.538,1,2020_September,2020,September,0.2869,0.4828,0.1959,Painted Caves,68.28163123,2.2.4,68.28163123,74,"(60,70]",2020_September,0.01,Dry,94,"(65,70]",94,91,"(60,70]",94,moderate,"(60,80]",0.594241922120961,0.6828163123000001,1.4645227156712608,0.31970215410107705,0.21829784589892295,0.21829784589892295,0.31970215410107705,37,19,143,15,109,5,343.5,271,0.5045222641509434,15.639556805798687,447.2913246458425,46.91867041739606,340.9423383664114,56.30240450087527,115.73272036291029,59.43031586203501,15.335971099432584,68.28163123,-0.17840340499477203,-1.829708840980861,0.2557807648473483,-0.09856433244804595,-1.873152059846362,0.22420927395049847,0.015083760644572045,-0.0023561190185353814
7,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,80]_2.4.4","2020_September_EPI_ADFA_(75,80]","2020_September_EPI_ADFA_(75,80]_2.4.4","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_2.4.4","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_2.4.4",ADFA,2020_September_ADFA_2.4.4,EPI,-4.019,79.91498406,0,7,37,12,49,18,143,113,1,277.1,325.4,255.9,30,0.5415,1,2020_September,2020,September,0.2823,0.5079,0.2256,Painted Caves,79.91498406,2.4.4,79.91498406,48.299999999999955,"(70,80]",2020_September,0.01,Dry,88,"(75,80]",93,97,"(70,80]",89,moderate,"(60,80]",0.5558180744240993,0.7991498405999999,1.2513297872340423,0.3009754873006497,0.24052451269935027,0.24052451269935027,0.3009754873006497,49,12,143,NA,113,7,325.4,255.9,0.5045222641509434,23.257708003999596,475.1217492245632,59.80553486742754,375.44585777885067,122.93359944971216,162.80395602799717,39.870356578285026,15.026345120583198,79.91498406,-0.6108865234112275,-2.6393223572236995,2.438609128277252,0.6210742365749218,-1.3066583219842482,1.3387843261082335,0.02223699514427501,0.0077047283452085285
7,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,70]_2.5.4","2020_September_EPI_ADFA_(60,65]","2020_September_EPI_ADFA_(60,65]_2.5.4","EPI_ADFA_(60,65]","EPI_ADFA_(60,65]_2.5.4","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_2.5.4",ADFA,2020_September_ADFA_2.5.4,EPI,-4.878,63.11576355,0,18,18,26,44,2,92,64,1,281.2,295.9,284.9,20,0.4354,1,2020_September,2020,September,0.3248,0.5298,0.205,Painted Caves,63.11576355,2.5.4,63.11576355,14.699999999999989,"(60,70]",2020_September,0.01,Dry,94,"(60,65]",92,96,"(60,70]",94,moderate,"(60,80]",0.6130615326538316,0.6311576354999999,1.584390243902439,0.26692699131747827,0.16847300868252174,0.16847300868252174,0.26692699131747827,44,26,92,2,64,18,295.9,284.9,0.5045222641509434,67.43416958756005,344.6635334475292,7.492685509728895,239.76593631132465,67.43416958756005,164.8390812140357,97.40491162647564,14.789984328880893,63.11576355,0.7035829478480959,1.3676459700790184,0.2743753608801539,-0.183712674749735,2.097849692040015,0.7481695604407672,6.644304332045998e-4,0.016127184207754094
7,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,80]_2.6.4","2020_September_EPI_ADFA_(75,80]","2020_September_EPI_ADFA_(75,80]_2.6.4","EPI_ADFA_(75,80]","EPI_ADFA_(75,80]_2.6.4","EPI_ADFA_(70,80]","EPI_ADFA_(70,80]_2.6.4",ADFA,2020_September_ADFA_2.6.4,EPI,-4.28,75.74183976,Missing these yellow lower videos,10,26,18,44,1,112,93,1,269.4,212.6,278.1,NA,0.5291,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,75.74183976,2.6.4,75.74183976,-56.79999999999998,"(70,80]",2020_September,0.01,Dry,88,"(75,80]",93,97,"(70,80]",89,moderate,"(60,80]",0.5690164626424652,0.7574183976000001,1.3202742409402548,0.30106661038412835,0.2280333896158717,0.2280333896158717,0.30106661038412835,44,18,112,1,93,NA,NA,278.1,0.5045222641509434,33.215240930374456,372.01069842019393,3.321524093037446,308.9017406524825,86.35962641897359,146.1470600936476,59.78743367467403,15.067217171107444,75.74183976,-0.8458257538052701,1.3385694445402803,1.1675929573171704,2.3472664072191525,1.0650557465675197,-0.18867206026450617,4.8180981707935283e-4,-0.003425542107570224
8,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,60]_1.1.4","2020_September_EPI_ADFA_(55,60]","2020_September_EPI_ADFA_(55,60]_1.1.4","EPI_ADFA_(55,60]","EPI_ADFA_(55,60]_1.1.4","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_1.1.4",ADFA,2020_September_ADFA_1.1.4,EPI,-2.816,57.06787964,0,15,21,20,41,10,136,106,1,286.5,368.6,272,100,0.4839,1,2020_September,2020,September,0.2858,0.4489,0.1631,St. Marys,57.06787964,1.1.4,57.06787964,82.10000000000002,"(50,60]",2020_September,0.01,Dry,93,"(55,60]",88,93,"(50,60]",94,dry,"(40,60]",0.636667409222544,0.5706787964,1.7522992029429798,0.308083359322789,0.17581664067721098,0.17581664067721098,0.308083359322789,41,20,136,10,106,15,368.6,272,0.5045222641509434,48.68812139990985,441.43896735918264,32.4587475999399,344.06272455936295,68.16336995987379,133.0808651597536,64.9174951998798,15.138786726528757,57.06787964,0.3204423572025336,-1.8357727995249729,0.34228018731772014,-0.9206331574311045,0.7325176074847689,0.46098947284863145,-0.0016421559963264924,0.010721289687725481
8,2020_September_ADFA,"2020_September_EPI_ADFA_(80,90]","2020_September_EPI_ADFA_(80,90]_1.2.4","2020_September_EPI_ADFA_(85,90]","2020_September_EPI_ADFA_(85,90]_1.2.4","EPI_ADFA_(85,90]","EPI_ADFA_(85,90]_1.2.4","EPI_ADFA_(80,90]","EPI_ADFA_(80,90]_1.2.4",ADFA,2020_September_ADFA_1.2.4,EPI,-3.79,88.5193133,0,11.5,27,16,43,7,137,114,1,269.3,323.56,264.3,50,0.5518,1,2020_September,2020,September,0.2796,0.5271,0.2475,St. Marys,88.5193133,1.2.4,88.5193133,54.25999999999999,"(80,90]",2020_September,0.01,Dry,93,"(85,90]",100,92,"(80,90]",89,moderate,"(80,100]",0.5304496300512237,0.8851931329999999,1.12969696969697,0.2927021058622652,0.25909789413773476,0.25909789413773476,0.2927021058622652,43,16,137,7,114,11.5,323.56,264.3,0.5045222641509434,39.28909211678673,468.0526626086768,23.915099549348447,389.4744783751033,92.24395540462972,146.90704008885476,54.663084684225026,15.072900217076452,88.5193133,-0.4956756030676702,-1.3181001109341528,1.1310906700345915,0.2664695545903225,0.6388976605039329,-0.12891578047570812,-0.004332300893568832,0.0021448884993206237
8,2020_September_ADFA,"2020_September_EPI_ADFA_(80,90]","2020_September_EPI_ADFA_(80,90]_1.3.4","2020_September_EPI_ADFA_(80,85]","2020_September_EPI_ADFA_(80,85]_1.3.4","EPI_ADFA_(80,85]","EPI_ADFA_(80,85]_1.3.4","EPI_ADFA_(80,90]","EPI_ADFA_(80,90]_1.3.4",ADFA,2020_September_ADFA_1.3.4,EPI,-3.88,80.30418251,0,7.5,12,22,34,4,91,65,1,268.1,334.6,287.1,NA,0.4741,1,2020_September,2020,September,0.263,0.4742,0.2112,St. Marys,80.30418251,1.3.4,80.30418251,66.5,"(80,90]",2020_September,0.01,Dry,93,"(80,85]",90,87,"(80,90]",89,moderate,"(80,100]",0.5546183045128638,0.8030418251,1.2452651515151516,0.2629445381695487,0.2111554618304513,0.2111554618304513,0.2629445381695487,34,22,91,4,65,7.5,334.6,287.1,0.5045222641509434,28.523125265161205,346.0805865506226,15.212333474752644,247.2004189647305,45.63700042425793,129.30483453539748,83.66783411113954,15.459371161832006,80.30418251,0.7838335371450031,1.2582476146215558,0.16981967429832986,-0.8137224812827815,-0.4601653955039709,-0.6141082418314194,0.0035436426581282165,-0.0022966470021092192
8,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,70]_1.5.4","2020_September_EPI_ADFA_(65,70]","2020_September_EPI_ADFA_(65,70]_1.5.4","EPI_ADFA_(65,70]","EPI_ADFA_(65,70]_1.5.4","EPI_ADFA_(60,70]","EPI_ADFA_(60,70]_1.5.4",ADFA,2020_September_ADFA_1.5.4,EPI,-3.35,66.73400673,Missing these yellow lower videos,10,29,4,33,8,69,57,1,282.7,313.9,259.1,100,0.5385,1,2020_September,2020,September,0.297,0.4952,0.1982,St. Marys,66.73400673,1.5.4,66.73400673,31.19999999999999,"(60,70]",2020_September,0.01,Dry,94,"(65,70]",94,91,"(60,70]",94,moderate,"(60,80]",0.5997576736672052,0.6673400673000001,1.498486377396569,0.32296950726979,0.21553049273020997,0.21553049273020997,0.32296950726979,33,4,69,8,57,NA,313.9,259.1,0.5045222641509434,30.962675345219445,213.64245988201415,24.770140276175557,176.48724946775084,89.7917585011364,102.17682863922415,12.385070138087778,15.59381616521964,66.73400673,1.9516700766905462,0.6388887078985065,2.548878635873339,0.2721735471080249,-0.17184292268956128,0.07797138152187519,0.006586263063230855,-0.002352132720852707
8,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,60]_1.6.4","2020_September_EPI_ADFA_(50,55]","2020_September_EPI_ADFA_(50,55]_1.6.4","EPI_ADFA_(50,55]","EPI_ADFA_(50,55]_1.6.4","EPI_ADFA_(50,60]","EPI_ADFA_(50,60]_1.6.4",ADFA,2020_September_ADFA_1.6.4,EPI,-1.091,52.13960546,0,15,6,26,32,7,136,103,1,270.5,383.8,260.7,NA,0.5415,1,2020_September,2020,September,0.3295,0.5013,0.1718,St. Marys,52.13960546,1.6.4,52.13960546,113.3,"(50,60]",2020_September,0.01,Dry,93,"(50,55]",100,96,"(50,60]",94,dry,"(40,60]",0.6572910432874527,0.5213960545999999,1.9179278230500585,0.35592309994015564,0.1855769000598443,0.1855769000598443,0.35592309994015564,32,26,136,7,103,15,383.8,260.7,0.5045222641509434,42.14393503125275,382.10501095002496,19.667169681251284,289.3883538812689,16.8575740125011,89.90706140000587,73.04948738750477,15.901297667287386,52.13960546,0.7211099519622007,-1.2017883810489387,-1.4506264457504445,-1.5457560091849214,0.6745729598837092,-0.35372565304432874,-0.009478564684225905,0.004723430114374066
